Northern_Renaissance/hieronymus-bosch_st-jacques-and-the-magician-hermogenes.jpg,7
Post_Impressionism/vincent-van-gogh_ears-of-wheat-1890(1).jpg,4
Symbolism/theodor-severin-kittelsen_kvitebj-rn-kong-valemon-1912-2.jpg,3
Expressionism/martiros-saryan_mother-of-the-artist-1904.jpg,6
Early_Renaissance/leonardo-da-vinci_study-for-the-madonna-with-the-fruit-bowl.jpg,8
Expressionism/jose-gutierrez-solana_old-mountain.jpg,6
Color_Field_Painting/clyfford-still_ph-1033-1976.jpg,0
New_Realism/john-french-sloan_helen-taylor-sketching-1916.jpg,2
Ukiyo_e/utagawa-kunisada_not_detected_240343.jpg,5
Naive_Art_Primitivism/marc-chagall_clown-with-the-yellow-goat-1982.jpg,2
Expressionism/nikolaos-lytras_landscape-of-sounio-1919.jpg,4
Abstract_Expressionism/conrad-marca-relli_fortune-teller.jpg,0
Rococo/maurice-quentin-de-la-tour_the-cellist.jpg,6
Realism/william-adolphe-bouguereau_a-childhood-idyll-1900.jpg,6
Romanticism/cornelis-springer_the-town-hall-and-market-at-naarden-1864.jpg,1
Post_Impressionism/grace-cossington-smith_trees-1927.jpg,4
High_Renaissance/vittore-carpaccio_portrait-of-a-knight-1510.jpg,6
Rococo/vladimir-borovikovsky_portrait-of-gavrila-romanovich-derzhavin-1811.jpg,6
Fauvism/janos-mattis-teutsch_lonely-tree-1917.jpg,4
Color_Field_Painting/william-scott_blue-on-blue-1967.jpg,0
Northern_Renaissance/albrecht-durer_temptation.jpg,7
Impressionism/pierre-auguste-renoir_woman-with-a-parasol-1872.jpg,6
Northern_Renaissance/albrecht-durer_man-in-armor-on-horseback-1498.jpg,2
Post_Impressionism/vincent-van-gogh_wheat-field-with-the-alpilles-foothills-in-the-background-1888.jpg,4
Expressionism/akseli-gallen-kallela_portrait-of-phyllis-sj-str-m-1914.jpg,6
Baroque/aelbert-cuyp_lady-and-gentleman-on-horseback-1655.jpg,2
Art_Nouveau_Modern/raphael-kirchner_girls-with-good-luck-charms-1.jpg,2
Post_Impressionism/panayiotis-tetsis_tables-vi-1985.jpg,9
Impressionism/kimon-loghi_the-tree.jpg,4
Cubism/marc-chagall_the-fiddler-1913.jpg,2
Northern_Renaissance/joachim-patinir_rocky-landscape-with-saint-jerome.jpg,7
Realism/vincent-van-gogh_soup-distribution-in-a-public-soup-kitchen-1883.jpg,2
Post_Impressionism/edouard-cortes_paris-evening.jpg,1
Post_Impressionism/edouard-cortes_the-view-from-madeleine-la-rue-royale.jpg,1
Abstract_Expressionism/theodoros-stamos_infinity-field-torino-series-1-1986.jpg,0
Abstract_Expressionism/sam-francis_untitled-sf-90-342-1990.jpg,0
Realism/martin-johnson-heade_mary-rebecca-clark-1857.jpg,6
Impressionism/camille-pissarro_landscape-louveciennes.jpg,4
Mannerism_Late_Renaissance/agnolo-bronzino_portrait-of-lucrezia-de-medici.jpg,6
Cubism/juan-gris_glass-and-carafe-1917.jpg,9
Realism/william-adolphe-bouguereau_plums.jpg,6
Northern_Renaissance/lucas-cranach-the-elder_portrait-of-a-young-girl-magdalena-luther.jpg,6
Post_Impressionism/paul-gauguin_the-creek-le-pouldu-1889.jpg,4
Romanticism/konstantin-makovsky_portrait-of-margarita-savina.jpg,6
Expressionism/egon-schiele_untitled.jpg,8
Baroque/jacob-isaakszoon-van-ruisdael_sunrise-in-a-wood.jpg,4
Realism/thomas-eakins_shad-fishing-at-gloucester-on-the-delaware-river-1881-1.jpg,2
Northern_Renaissance/albrecht-durer_the-adoration-of-the-magi-1504.jpg,7
New_Realism/george-luks_hitch-team-1916.jpg,2
High_Renaissance/pinturicchio_the-annunciation-1501.jpg,7
Early_Renaissance/piero-della-francesca_st-andrew-and-st-bernardino.jpg,7
Romanticism/gustave-moreau_shepherds-viewing-passing-soldiers.jpg,2
Post_Impressionism/vincent-van-gogh_three-white-cottages-in-saintes-maries-1888.jpg,4
Realism/boris-kustodiev_portrait-of-i-s-zolotarevsky-1921.jpg,6
Realism/vincent-van-gogh_woman-sewing-with-a-girl-1883.jpg,2
Romanticism/francisco-goya_the-duchess-of-alba-arranging-her-hair-1796.jpg,6
Impressionism/winston-churchill_winter-view-of-chartwell.jpg,4
Fauvism/walasse-ting_love-me-love-me-lady-with-red-hair-1975.jpg,5
Impressionism/james-ensor_old-lady-with-blue-shawl-the-artist-s-grandmother-1881.jpg,6
High_Renaissance/dosso-dossi_sts-john-and-bartholomew-with-donors-1527.jpg,7
Post_Impressionism/vincent-van-gogh_snowy-landscape-with-arles-in-the-background-1888.jpg,4
Impressionism/willard-metcalf_poppy-garden.jpg,4
Expressionism/balthus_princess-maria-volkonsky-at-the-age-of-twelve-1945.jpg,6
Expressionism/edvard-munch_by-the-roulette-1892.jpg,2
Realism/martiros-saryan_cliff-1945.jpg,8
Realism/jean-francois-millet_portrait-of-pauline-ono-1844.jpg,6
Impressionism/pierre-auguste-renoir_camille-monet-and-her-son-jean-in-the-garden-at-argenteuil-1874.jpg,6
Baroque/caravaggio_saint-francis-in-meditation(1).jpg,7
Romanticism/christen-kobke_the-garden-steps-leading-to-the-artist-s-studio-on-blegdammen-1845.jpg,4
Realism/ilya-repin_portrait-of-poet-prose-writer-translator-and-dramatist-sergei-mitrofanovich-gorodetsky-with-his-1914.jpg,6
Baroque/gerard-terborch_dispatch-1657.jpg,2
Realism/henri-matisse_not-identified.jpg,9
Early_Renaissance/fra-angelico_crucified-christ-1434.jpg,7
Northern_Renaissance/albrecht-durer_the-holy-family.jpg,7
Impressionism/camille-pissarro_the-tuilleries-gardens-morning-spring-sun.jpg,1
Post_Impressionism/maxime-maufra_the-beach-at-morgat-finistere-1899.jpg,4
Romanticism/jan-matejko_portrait-of-a-daughter-beata.jpg,6
Color_Field_Painting/mark-rothko_untitled-red-and-orange-on-salmon-1969.jpg,0
Baroque/rembrandt_beggar-man-and-woman-behind-a-bank.jpg,2
Symbolism/konstantinos-parthenis_portrait-of-p-papathanasiou.jpg,6
Northern_Renaissance/hieronymus-bosch_the-garden-of-earthly-delights-1516-12.jpg,7
Pop_Art/walter-battiss_one-way-street.jpg,6
Expressionism/egon-schiele_seated-woman-with-her-left-hand-in-her-hair-1914.jpg,6
Art_Nouveau_Modern/mstislav-dobuzhinsky_bridge-in-london(1).jpg,1
Art_Nouveau_Modern/franklin-carmichael_la-cloche-1939.jpg,4
New_Realism/edward-hopper_paris-street.jpg,1
Impressionism/iosif-iser_parisian-promenade-1930.jpg,1
Impressionism/alfred-sisley_banks-of-the-loing-1896.jpg,4
Impressionism/william-james-glackens_nude-with-apple-1910.jpg,5
Ukiyo_e/ogata-gekko_print-from-series-women-s-customs-and-manners-1895.jpg,2
Romanticism/john-william-waterhouse_lady-violet-henderson-1907.jpg,6
Color_Field_Painting/frank-stella_untitled-1964.jpg,0
Color_Field_Painting/brice-marden_hydra-1981.jpg,0
Realism/ilya-repin_portrait-of-the-art-critic-vladimir-stasov-1873.jpg,6
Impressionism/mary-cassatt_ellen-with-bows-in-her-hair-looking-right.jpg,6
Realism/john-singer-sargent_isabella-stewart-gardner-1888.jpg,6
Expressionism/balthus_landscape-with-oxen-1942.jpg,4
Cubism/pablo-picasso_still-life-with-gobleet-1914.jpg,9
Post_Impressionism/gustave-loiseau_by-the-oise-river-1892.jpg,4
Abstract_Expressionism/richard-pousette-dart_inbalance-of-time-1992.jpg,0
Naive_Art_Primitivism/fernando-botero_the-dolorosa.jpg,7
Realism/pyotr-konchalovsky_volodya-by-the-river-1938.jpg,2
Expressionism/lyonel-feininger_in-a-village-near-paris-street-in-paris-pink-sky-1909.jpg,2
Naive_Art_Primitivism/marc-chagall_the-vision-of-moses-1968.jpg,7
Abstract_Expressionism/ralph-rosenborg_an-italian-landscape-with-trees-1966.jpg,0
Art_Nouveau_Modern/zinaida-serebriakova_portrait-of-a-ballerina-l-a-ivanova-1921.jpg,6
Abstract_Expressionism/john-ferren_rock-totems-1948.jpg,0
Realism/vincent-van-gogh_view-of-het-steen-1885-1.jpg,1
Abstract_Expressionism/paul-jenkins_not_detected_235718.jpg,0
Impressionism/edgar-degas_after-the-bath-2.jpg,5
Impressionism/john-singer-sargent_cashmere-shawl-1910.jpg,6
Northern_Renaissance/albrecht-durer_conversion-of-paul.jpg,7
Post_Impressionism/georges-seurat_two-horse-hitch-1883.jpg,2
Impressionism/claude-monet_cliffs-at-amont.jpg,4
Naive_Art_Primitivism/marc-chagall_the-tablets-of-law-1962-1.jpg,7
Realism/isaac-levitan_lake-barns-at-the-forest-edge.jpg,4
Impressionism/joaquã­n-sorolla_mending-the-sail-1896.jpg,2
Impressionism/francis-picabia_bank-at-poissy.jpg,4
Expressionism/oskar-kokoschka_not_detected_235850.jpg,6
